id,target
15231,7.61431
15232,7.679071
15234,8.160879
15236,7.552176
15238,7.303571
15245,7.620714
15247,7.547588
15253,7.24865
15256,7.321003
15257,7.541698
15258,7.34956
15263,8.029596
15264,7.226047
15265,7.357046
15267,7.570082
15268,7.630001
15269,7.276516
15270,7.277998
15272,7.213416
15273,7.524806
15274,7.589403
15282,7.098294
15284,7.325815
15285,7.328244
15287,7.640646
15289,7.42583
15292,7.72389
15293,7.421415
15295,7.276386
15296,6.982192
15298,7.15029
15301,6.973963
15308,7.573878
15309,7.79645
15310,7.859152
15314,6.962736
15315,7.538673
15318,7.567292
15321,7.292888
15323,7.321088
15327,7.241562
15329,7.208716
15330,7.488278
15332,7.178936
15333,7.507734
15336,7.554608
15337,7.93473
15339,7.503172
15340,7.109844
15343,7.290418
15346,7.620999
15347,7.853559
15348,7.411174
15360,7.47275
15361,7.013822
15362,7.032732
15368,7.426046
15369,7.386051
15371,7.291905
15374,7.384244
15375,7.547871
15376,7.606327
15379,7.555957
15382,7.91265
15386,7.331465
15387,7.749789
15390,7.413062
15392,7.171612
15396,6.714418
15397,7.094138
15398,7.378254
15400,7.629764
15403,7.366514
15404,7.873004
15405,7.666277
15407,7.450766
15415,7.43728
15416,7.744802
15418,7.47526
15419,7.601339
15420,7.633671
15423,7.572575
15425,6.98262
15427,7.073363
15428,7.75571
15430,7.721616
15439,7.588718
15441,7.640188
15443,7.686562
15445,7.476879
15448,7.34919
15451,6.825206
15454,7.88993
15459,7.431696
15460,7.955754
15461,7.247535
15462,7.903318
15464,7.53294
15468,7.112236
15470,7.165753
15472,7.408873
15476,7.56996
15479,7.437016
15482,7.672934
15483,7.376792
15484,7.423308
15490,7.591506
15492,7.35616
15495,7.840452
15496,7.646611
15498,7.353577
15500,7.4348
15501,7.219414
15502,7.864706
15508,7.909407
15512,8.20709
15517,7.602228
15522,7.329322
15527,7.462176
15532,7.483368
15533,7.247268
15534,7.040342
15536,7.421576
15541,7.786532
15542,7.199394
15544,7.583075
15545,7.645774
15546,7.50556
15549,7.703246
15550,7.202107
15553,7.871238
15557,7.745808
15560,7.5051
15567,7.437917
15568,8.410038
15571,7.383848
15577,7.424288
15579,7.407984
15580,8.178866
15585,7.963614
15591,7.344558
15594,7.77106
15596,7.584448
15598,7.015792
15599,7.384028
15602,7.956288
15605,7.61274
15609,7.5011
15614,7.187078
15616,7.352546
15617,7.51555
15620,6.979108
15621,7.355053
15622,7.316779
15623,7.671689
15626,7.600981
15627,7.317204
15630,7.953594
15632,7.282098
15634,7.164809
15636,7.312806
15637,6.985328
15638,7.598643
15648,7.44722
15650,7.344126
15651,7.264038
15657,7.159438
15659,7.801896
15666,7.740538
15667,7.392128
15673,7.427652
15675,7.114756
15676,7.690956
15677,7.454667
15680,7.089065
15682,7.608113
15685,7.263026
15688,7.665439
15689,7.754618
15693,7.328286
15699,7.696634
15700,7.553024
15703,7.74899
15704,7.1383
15708,7.071452
15709,7.544816
15713,7.273884
15714,7.896489
15719,7.293224
15722,6.776218
15724,7.383452
15726,7.680968
15727,7.225937
15730,7.343489
15731,7.110532
15735,7.49723
15741,7.907388
15747,7.679226
15749,7.455094
15752,6.872556
15754,7.504516
15762,7.256294
15764,7.551895
15768,7.289942
15770,7.560573
15774,7.40026
15777,7.234088
15779,7.546508
15786,7.325707
15789,7.559284
15790,7.77284
15795,7.531846
15798,7.381027
15799,7.817942
15801,7.232423
15804,7.586511
15805,7.564466
15806,6.902761
15810,7.415004
15811,7.373158
15815,7.729744
15819,7.576951
15820,7.46188
15821,7.287446
15822,7.175354
15831,7.55447
15835,7.371502
15836,7.799088
15838,7.633346
15844,7.469061
15847,7.280098
15851,7.603916
15852,7.889058
15853,7.372226
15854,7.898175
15857,7.440645
15858,6.947762
15859,7.470446
15860,7.197456
15861,7.801136
15862,7.191696
15865,6.727726
15866,7.396738
15867,7.45779
15869,7.472654
15871,7.523686
15873,7.801428
15875,7.38198
15876,7.613238
15877,7.292419
15878,7.861681
15879,7.455458
15881,7.247168
15882,7.3046
15886,8.383423
15887,7.745521
15889,7.104672
15891,7.484682
15894,7.536039
15895,7.550437
15896,7.11874
15897,7.58423
15902,7.788674
15910,7.087503
15913,7.572558
15914,7.406588
15917,7.854608
15927,7.4204
15935,7.746242
15938,7.677637
15939,7.993676
15942,7.661556
15943,7.206254
15945,7.748778
15947,7.503656
15948,7.410198
15951,7.052742
15953,7.862642
15958,7.629506
15962,7.20913
15965,7.332958
15967,7.434386
15968,7.206451
15971,7.967722
15975,7.434441
15978,7.570348
15983,7.448592
15986,6.824975
15988,7.687208
15991,7.429467
15993,7.6549
15995,7.446203
15996,7.688879
15997,7.372986
16003,7.084294
16004,7.741826
16006,7.52153
16009,7.491972
16012,7.229539
16013,7.064412
16016,7.693242
16018,7.564875
16019,7.691212
16020,7.524994
16023,7.657836
16028,7.629036
16029,7.036432
16030,8.000308
16031,7.091306
16033,7.637278
16035,7.623
16037,7.664632
16042,7.5484
16043,7.783786
16046,7.233693
16049,7.324213
16052,7.374376
16059,7.298668
16066,7.311428
16068,7.412362
16071,7.613743
16073,7.423926
16077,6.973754
16078,7.648506
16080,7.601284
16083,7.257928
16085,7.280484
16088,7.867256
16090,7.678134
16094,7.080211
16096,7.307502
16098,7.341416
16103,8.261064
16106,7.125618
16110,7.618308
16111,7.26431
16115,7.3622
16116,7.460162
16117,7.526714
16123,7.128348
16126,7.419302
16127,7.424493
16131,7.393148
16136,7.292072
16137,7.747218
16140,7.55623
16145,7.204378
16148,7.443272
16149,7.637704
16156,7.409372
16162,7.448787
16163,7.456254
16164,7.222663
16165,7.488682
16166,7.615894
16169,7.645294
16171,7.608368
16172,7.513869
16173,7.388634
16178,7.455665
16180,7.420914
16181,7.324512
16183,7.64653
16188,7.709472
16190,7.271993
16192,7.185374
16193,7.601066
16194,7.495531
16195,7.018176
16197,7.594809
16198,7.354402
16200,7.846807
16201,7.304052
16202,7.165848
16203,7.343385
16204,7.553052
16205,7.413986
16209,8.115484
16213,7.419433
16215,7.899223
16218,7.747443
16220,7.435784
16221,7.481488
16223,7.999804
16229,7.222986
16230,7.690402
16235,7.053612
16236,7.459794
16247,7.613492
16248,7.643822
16254,7.565108
16259,7.34861
16260,7.293623
16261,7.56984
16262,7.479116
16264,7.829492
16265,7.242474
16268,7.55936
16271,7.306316
16272,7.531953
16275,8.336098
16276,7.380098
16277,7.773112
16280,7.857239
16281,7.33899
16284,7.40534
16285,7.625944
16287,6.854756
16289,7.468771
16290,7.341657
16292,7.576376
16293,7.386378
16295,7.243808
16298,7.63818
16303,7.004512
16304,8.250116
16305,7.519019
16307,7.709602
16311,7.466574
16315,7.228903
16316,7.330366
16317,7.392122
16322,7.877384
16324,7.772528
16325,7.235913
16332,6.997402
16334,7.329331
16335,7.611659
16337,7.565208
16339,7.465621
16346,7.370848
16353,7.625052
16356,7.241668
16359,7.196162
16360,7.513014
16361,7.326112
16363,7.38913
16364,7.175056
16365,7.997968
16367,7.394952
16368,7.328536
16369,7.932182
16370,7.479452
16374,7.608154
16377,7.308346
16378,7.263968
16381,7.30782
16382,7.5223
16385,7.4061
16386,7.488608
16387,7.47559
16388,7.146166
16392,7.497044
16393,7.169173
16397,7.379219
16398,7.393073
16399,6.735932
16400,7.752793
16404,7.820151
16405,7.31797
16408,7.453088
16410,7.423269
16412,7.674652
16415,7.251389
16416,7.190824
16420,7.738149
16428,7.995288
16431,7.251807
16432,7.39561
16433,7.19198
16434,7.338394
16437,7.332502
16438,7.455318
16440,7.013122
16441,7.430434
16442,7.319546
16443,7.42304
16444,7.853188
16453,7.721748
16455,7.296172
16456,6.996144
16463,6.966302
16465,7.533524
16466,7.535334
16468,7.28457
16471,7.071596
16475,7.542572
16476,7.372726
16477,7.420603
16480,6.763992
16482,7.379426
16486,7.842356
16488,7.457766
16490,7.603024
16495,7.521411
16498,7.308629
16499,7.584284
16501,7.64112
16502,7.289157
16504,7.171832
16507,7.288361
16508,7.595037
16515,7.131656
16516,7.720458
16518,7.369897
16525,7.130752
16532,7.362326
16535,6.980644
16541,7.518878
16544,7.449901
16545,7.428054
16547,7.149156
16553,7.241046
16554,7.43207
16555,7.250066
16556,7.672189
16558,7.752454
16561,7.090953
16566,7.388312
16568,7.192234
16569,7.611366
16574,7.437804
16577,7.869002
16580,7.369238
16591,7.518288
16594,7.86778
16595,7.268198
16596,7.559532
16598,7.668064
16604,7.601154
16609,7.727351
16610,7.38484
16611,7.637682
16616,6.953496
16617,7.08207
16626,7.387526
16627,7.408507
16628,7.774582
16634,7.675298
16637,7.869743
16638,7.483991
16641,7.219542
16642,7.473118
16645,7.558166
16650,7.069512
16652,7.870074
16654,7.720025
16655,6.883654
16659,7.007672
16668,7.517881
16669,7.490685
16673,7.475724
16676,7.871754
16677,7.458695
16685,7.695214
16686,7.350688
16687,7.646578
16688,7.901222
16689,7.42224
16691,7.677225
16698,7.283268
16699,7.268922
16702,7.383124
16704,7.588992
16706,7.57186
16710,7.23735
16712,7.40472
16713,7.53913
16716,7.458623
16718,7.394168
16725,7.657302
16727,8.037812
16730,7.751706
16731,7.351078
16733,7.418898
16736,7.157446
16746,7.353304
16748,7.83776
16754,7.808386
16756,8.179615
16760,7.443293
16764,7.159656
16765,7.418196
16766,7.577169
16768,7.597689
16770,7.979888
16779,7.664952
16780,7.498882
16782,7.893388
16783,7.238926
16784,7.003978
16793,7.738025
16794,7.303114
16796,7.53155
16797,7.01909
16802,7.184485
16805,7.63525
16806,7.921732
16808,7.55532
16809,7.199959
16813,7.936028
16814,7.323814
16817,7.701226
16820,7.585766
16824,7.832474
16826,7.890896
16833,7.303879
16834,7.420121
16839,7.769498
16840,7.424807
16848,7.575121
16850,7.12616
16852,7.145154
16854,7.047398
16855,7.366628
16862,7.87914
16863,6.83265
16864,7.383555
16866,6.910294
16867,7.276862
16873,7.488788
16875,7.033058
16878,7.828132
16881,7.496842
16883,7.800482
16885,7.637322
16886,7.197255
16892,7.577986
16898,8.07722
16900,7.296087
16901,7.560208
16903,7.513387
16904,7.504696
16905,7.489684
16910,7.920906
16918,7.566688
16921,7.659832
16922,7.04614
16932,7.489564
16933,7.132614
16934,7.864178
16936,7.295667
16938,7.348124
16940,6.881986
16941,7.091728
16944,7.464472
16945,7.53061
16946,7.796061
16947,7.651872
16948,7.864308
16958,8.408216
16959,7.787791
16960,7.325858
16961,7.333715
16962,8.190842
16964,7.50166
16965,7.794859
16967,7.28227
16968,7.346004
16969,7.389214
16972,7.50532
16976,7.349833
16977,7.857227
16978,7.400055
16979,7.358861
16983,8.099836
16991,7.363633
16992,6.975503
16994,7.044569
16997,7.713242
16998,7.153181
16999,7.155822
17000,7.429317
17003,7.630318
17005,7.865526
17008,7.1297
17009,7.439398
17011,7.004796
17014,7.529906
17015,7.502326
17018,7.535444
17019,7.251066
17022,7.380524
17023,7.397158
17024,7.759843
17026,7.21506
17032,7.528421
17033,7.770442
17035,7.167812
17036,7.190057
17037,7.438945
17038,7.255718
17040,7.770868
17042,7.723166
17049,7.091845
17051,7.694322
17053,7.223166
17056,7.363881
17063,7.202704
17064,7.485068
17066,7.46502
17070,7.48159
17071,7.31454
17074,7.35376
17076,7.389076
17077,7.652796
17078,7.482415
17081,7.541592
17083,7.800054
17086,7.315045
17087,6.962644
17092,6.991184
17093,7.482638
17094,7.199146
17095,7.407406
17097,7.504498
17100,8.13341
17102,7.428484
17104,7.197133
17105,7.196048
17107,7.644203
17110,7.062946
17111,7.039092
17112,7.17998
17117,7.215028
17118,7.255587
17124,7.098604
17126,7.379578
17127,7.71189
17131,7.231868
17132,7.487723
17134,7.070224
17135,7.380892
17141,7.240996
17143,8.113256
17144,7.610647
17145,7.557906
17146,7.74295
17148,7.71875
17149,7.47525
17157,7.899959
17158,7.465927
17161,7.032326
17162,8.030651
17164,7.25359
17165,7.808738
17166,7.421519
17168,7.180702
17170,7.666047
17172,7.763508
17173,6.980827
17174,7.51763
17175,7.403093
17176,7.642153
17177,7.194091
17179,7.634483
17184,7.480032
17186,7.434818
17195,7.554872
17196,7.738994
17198,7.358777
17199,7.511676
17200,7.415296
17201,7.003506
17206,7.404128
17207,7.467324
17210,7.508306
17212,7.568356
17213,7.271014
17216,7.22502
17218,7.271232
17221,7.158974
17222,7.404928
17224,7.492156
17225,7.44964
17226,7.456014
17228,7.193866
17229,7.708909
17231,7.666998
17232,7.527334
17236,7.278442
17238,7.442644
17243,7.356302
17247,7.554321
17249,7.488148
17252,7.259304
17254,7.898226
17256,8.009371
17261,7.139412
17277,7.141772
17284,7.818269
17287,7.545382
17288,7.465445
17294,7.247978
17296,7.244555
17297,7.511587
17301,7.9106
17302,7.613368
17307,7.886822
17312,7.69191
17317,7.80191
17319,7.53945
17323,7.121704
17324,7.834574
17326,7.410423
17327,7.041008
17328,7.275194
17330,7.087626
17332,7.293668
17334,7.774696
17335,7.761028
17338,7.70799
17342,7.280992
17343,7.898094
17349,7.827851
17354,7.48889
17357,8.012684
17364,7.343613
17368,7.527054
17370,7.86759
17371,7.49069
17372,7.53541
17375,7.383897
17378,7.374603
17379,6.973968
17380,7.746218
17383,7.383076
17387,7.469224
17388,7.520404
17391,7.513383
17393,6.981472
17396,7.874704
17399,7.443295
17400,7.788086
17401,7.069528
17403,7.850884
17405,7.463136
17408,6.798159
17411,7.418702
17413,7.897862
17424,7.889878
17425,6.966676
17426,7.613018
17428,7.151976
17432,7.896634
17435,7.505332
17438,8.100191
17439,7.468439
17440,7.614042
17441,7.494482
17442,7.127013
17446,7.600476
17447,7.073023
17448,7.560488
17450,7.442016
17454,7.199849
17458,7.418707
17466,7.138874
17467,7.01688
17469,7.941578
17473,7.055184
17474,7.565521
17477,7.218994
17483,7.779567
17484,8.008933
17485,8.182496
17489,7.26123
17491,7.411608
17494,7.112979
17495,7.319235
17498,7.555803
17502,7.249538
17510,7.188901
17511,6.736604
17514,8.392282
17519,7.65889
17520,7.660314
17523,6.861279
17526,7.633165
17529,7.32881
17530,7.510337
17532,8.095766
17533,7.203741
17534,7.54884
17536,7.647815
17538,7.411971
17542,7.154686
17543,7.642972
17548,7.283456
17552,7.50608
17553,7.23042
17560,7.541091
17561,7.744522
17566,7.544042
17570,7.684386
17576,7.998292
17579,6.956372
17580,6.710436
17583,7.211094
17586,7.496842
17590,7.682326
17599,7.049148
17600,7.522134
17601,7.398424
17602,7.40049
17606,7.39297
17607,7.299734
17609,7.168398
17610,7.748082
17613,8.237672
17615,7.250129
17617,7.370363
17619,7.356169
17621,7.381878
17625,6.995566
17626,7.318484
17630,7.671832
17634,8.2776
17637,7.590347
17641,7.556422
17642,7.472712
17643,7.263878
17644,7.231962
17647,7.569392
17648,7.575276
17651,7.666374
17652,7.972502
17656,7.782714
17657,7.624502
17658,7.421701
17659,7.090536
17660,6.928204
17662,7.45839
17667,7.441587
17669,7.762278
17673,7.250676
17675,7.788442
17677,7.212312
17682,7.607158
17686,7.608849
17690,7.526636
17692,7.453286
17693,6.90582
17694,6.930416
17695,7.811717
17696,7.696812
17699,7.014648
17700,7.4524
17702,7.371386
17707,6.85291
17708,7.411368
17710,7.17549
17714,7.156708
17715,7.65351
17717,7.617726
17720,7.351772
17721,7.877843
17723,7.26326
17726,7.516624
17728,7.394396
17729,7.812722
17731,6.957796
17735,7.603626
17736,7.562093
17739,8.023278
17740,7.62916
17742,7.591232
17745,7.466928
17747,7.773338
17748,7.6082
17753,7.394472
17759,7.310846
17768,7.409406
17769,7.401939
17771,7.55835
17774,7.73962
17777,7.305758
17779,7.609668
17789,7.451465
17790,7.338698
17792,7.524736
17794,7.155518
17795,7.629767
17798,7.730476
17801,7.737854
17810,7.215463
17815,7.960288
17818,7.479468
17821,6.92186
17823,7.734201
17826,7.436997
17832,7.897878
17834,6.925678
17837,7.25262
17838,7.584228
17843,7.123016
17844,7.9313
17847,7.322484
17849,7.447718
17850,7.056481
17851,7.224585
17853,7.23065
17854,7.500907
17855,7.192974
17856,7.376011
17861,6.845317
17862,7.544044
17865,6.840331
17869,7.239377
17871,6.986058
17872,7.004208
17873,7.485774
17876,7.425437
17882,7.470435
17884,7.313152
17885,7.988209
17889,6.977836
17892,7.21885
17894,7.73396
17896,7.547547
17899,7.679554
17904,7.882592
17906,7.437124
17907,7.557726
17908,7.226352
17910,7.807595
17911,7.581103
17914,7.468056
17916,6.921305
17917,7.734528
17921,7.321097
17922,7.659914
17923,7.354188
17924,7.34082
17926,7.394455
17929,7.689169
17930,7.609063
17931,7.454558
17932,7.514264
17935,7.582122
17936,7.286188
17938,7.60823
17940,7.56671
17941,7.50386
17942,7.505354
17943,7.579384
17944,7.590098
17947,6.668252
17948,7.895801
17949,7.14155
17953,6.97994
17956,7.296026
17957,7.517024
17958,7.84106
17959,7.513288
17960,7.617862
17961,7.444152
17962,7.173197
17963,7.043186
17965,7.187682
17966,7.432698
17968,7.271595
17975,7.419899
17977,7.443098
17978,7.513898
17979,7.438446
17980,7.000443
17989,7.567783
17991,6.975904
17992,7.735988
17993,7.291479
17994,7.132526
17997,7.535668
18000,7.739244
18008,7.703486
18009,7.112946
18013,7.462015
18014,7.735201
18018,7.522833
18021,7.376654
18024,7.686968
18027,7.721932
18029,7.294655
18030,7.807952
18031,7.414268
18035,8.187772
18038,7.298052
18040,7.399825
18043,6.939868
18046,7.388426
18051,7.42788
18052,7.071852
18053,7.48809
18054,7.10234
18055,7.951274
18056,7.365844
18061,7.59095
18062,7.340408
18070,7.400371
18071,7.47237
18076,6.790834
18079,7.785564
18081,7.739518
18082,7.608617
18084,7.317982
18088,7.229774
18089,7.488216
18090,7.637586
18091,6.968946
18093,7.282065
18099,7.707854
18101,7.688536
18104,7.403795
18105,7.65848
18106,7.272977
18108,7.38241
18114,6.723858
18116,8.080147
18118,7.073642
18119,7.5536
18120,7.18908
18122,7.673938
18124,7.287889
18127,7.651408
18128,7.175622
18129,7.510859
18131,8.049508
18132,7.587186
18135,7.40478
18136,7.755566
18137,7.477116
18139,7.739236
18143,7.570723
18146,7.686757
18148,7.164865
18150,7.42583
18153,7.346205
18154,7.303547
18155,7.962934
18156,7.484762
18158,7.135204
18163,7.804879
18168,7.674603
18172,7.427716
18175,6.96059
18176,7.48149
18178,7.432894
18179,7.400938
18180,7.43581
18186,7.427458
18187,7.461292
18188,7.22269
18191,7.10442
18193,7.81535
18194,7.256144
18195,7.575704
18197,7.581206
18200,7.403461
18201,7.449686
18203,7.30835
18204,7.823354
18206,7.75433
18207,7.751313
18208,7.723425
18213,7.894974
18215,7.072984
18217,7.782195
18218,7.442912
18219,7.624762
18220,7.86085
18223,7.527066
18224,7.467606
18228,7.242922
18230,7.596736
18233,8.164306
18235,7.111366
18237,7.344414
18240,7.137074
18241,6.964533
18245,7.628438
18247,7.447606
18249,7.185375
18251,7.837976
18252,7.127498
18254,7.529498
18257,7.308012
18258,7.285998
18260,7.52978
18262,7.517153
18264,7.550289
18265,7.239522
18266,8.238096
18268,7.29552
18272,7.429774
18273,7.340862
18279,7.482004
18280,6.502637
18283,7.546874
18290,7.047209
18291,7.36396
18292,6.776737
18294,7.487086
18295,7.713736
18298,7.803444
18304,7.037445
18309,6.868358
18310,7.086915
18315,7.919984
18317,6.84063
18320,7.414808
18323,7.635627
18324,7.122338
18330,7.022736
18332,7.550996
18333,7.648302
18337,7.359
18338,7.354393
18341,7.484287
18343,7.677238
18344,7.423944
18345,7.799061
18346,7.60091
18347,7.236094
18350,7.392034
18359,7.475242
18366,7.545817
18369,7.727487
18370,7.855184
18372,7.353232
18373,7.257619
18374,7.582554
18375,7.676558
18380,7.685246
18383,7.456068
18386,7.59758
18391,7.842536
18392,7.183248
18395,7.34678
18397,7.882793
18401,7.441594
18402,7.380019
18403,7.337168
18407,7.643374
18408,7.755472
18413,7.48164
18417,7.084162
18418,7.45423
18419,7.162448
18421,7.464706
18423,7.603664
18424,7.209363
18426,6.78547
18427,7.376198
18430,7.531334
18434,7.674372
18435,7.133807
18438,7.258096
18440,7.331598
18441,7.72824
18442,7.720526
18445,7.46101
18446,6.666174
18448,7.354298
18449,6.938926
18453,7.319137
18454,7.593712
18458,7.099082
18460,7.091114
18462,7.075082
18463,7.229163
18464,7.523864
18465,7.47031
18466,7.702009
18469,7.669328
18473,7.136156
18476,7.363575
18478,7.31256
18481,7.675877
18482,7.286339
18483,7.324106
18485,7.473118
18487,7.483079
18489,7.313174
18492,7.226924
18502,6.940898
18505,7.717894
18506,7.694326
18508,7.811506
18512,7.689
18514,7.490157
18516,7.379534
18518,7.41792
18519,7.478638
18525,7.682259
18526,7.0437
18529,8.163008
18531,7.251706
18532,7.816688
18535,7.268824
18537,7.623809
18538,7.274194
18543,7.375384
18548,7.252348
18549,7.455182
18553,7.69048
18559,6.87847
18560,7.775098
18564,7.069692
18566,7.281515
18567,7.919896
18573,7.246688
18574,7.254098
18575,7.344331
18578,7.544486
18580,6.979365
18582,6.966445
18583,7.959304
18584,7.068646
18585,7.44787
18586,7.09056
18590,7.443128
18592,6.828832
18594,6.975772
18596,7.154286
18598,7.606951
18603,7.197724
18604,7.344762
18616,7.147336
18619,7.395788
18621,7.498166
18622,8.614651
18623,7.780772
18624,8.056798
18625,7.217562
18626,7.336282
18629,7.443686
18632,8.090063
18634,7.731318
18637,7.837563
18639,7.544992
18641,7.514958
18648,7.367434
18652,8.094706
18653,7.16887
18654,6.913106
18658,7.363144
18659,7.536374
18660,7.312017
18662,7.293902
18663,7.300002
18664,7.377026
18665,7.90169
18668,7.641188
18669,7.307724
18673,6.74697
18675,7.392116
18679,7.336112
18682,7.536048
18683,7.31326
18684,7.205628
18688,7.685324
18690,6.953999
18691,7.379568
18697,7.441454
18698,7.659734
18706,7.674712
18708,7.56608
18710,7.122364
18711,7.462704
18712,7.67913
18715,7.184
18720,7.195784
18723,7.029292
18724,7.653535
18726,7.650747
18730,7.438632
18731,7.263723
18735,7.506554
18740,8.333694
18741,7.52413
18743,7.686937
18746,7.619335
18748,7.660079
18751,7.82186
18752,7.724954
18754,7.190705
18764,7.590746
18766,7.556446
18767,7.326782
18772,7.627827
18773,7.475901
18776,7.703058
18783,7.182029
18785,7.470966
18786,7.701834
18788,7.397458
18789,7.845868
18792,7.371608
18798,7.47584
18799,7.337367
18800,6.978816
18806,7.794014
18809,7.0686
18810,6.75338
18812,7.591864
18813,7.135813
18818,7.6151
18820,7.334157
18821,7.080548
18826,7.44637
18828,7.605746
18829,7.5593
18830,7.554427
18831,7.211753
18838,7.45874
18846,7.118884
18849,7.661162
18850,7.524749
18851,7.410606
18854,7.437119
18861,7.288106
18862,6.957703
18863,7.420544
18869,7.736266
18874,7.759045
18875,7.484218
18877,7.059818
18878,7.503407
18883,7.38991
18884,7.445986
18886,7.242378
18890,7.501068
18891,7.03462
18898,7.326542
18904,7.620541
18905,7.445942
18908,7.47365
18910,7.576741
18911,6.724608
18912,7.07232
18915,7.894006
18921,7.461213
18922,7.356403
18924,7.404532
18926,7.467038
18927,7.518394
18928,7.115488
18930,6.788128
18931,7.094174
18932,7.506369
18934,7.47267
18936,7.537562
18937,7.48193
18938,7.262687
18942,7.434241
18950,8.07272
18954,7.37648
18956,7.541244
18959,6.91187
18962,7.23587
18963,7.547504
18965,7.504823
18966,7.926798
18968,7.680107
18973,8.101856
18975,7.771212
18978,7.589902
18983,7.488988
18985,7.599834
18986,7.637333
18987,7.362558
18988,7.244673
18990,7.536711
18991,7.981834
18994,7.825884
19006,7.158123
19007,8.014758
19009,7.430765
19010,7.709449
19011,7.898556
19012,7.400454
19014,7.08836
19017,7.744416
19023,7.426522
19024,7.688873
19026,7.32617
19028,7.686078
19029,7.395328
19036,7.783612
19037,6.910385
19039,7.268102
19040,7.853638
19042,6.906173
19043,7.299216
19046,7.326918
19047,7.610936
19050,7.453694
19052,7.346972
19053,6.737612
19058,7.820598
19061,7.611918
19077,7.706796
19079,6.847048
19081,7.39965
19082,7.226636
19086,7.73026
19088,7.005916
19089,7.129593
19096,7.454192
19097,7.245359
19099,7.487014
19100,7.121866
19107,7.0152
19109,7.276406
19111,7.343158
19113,7.37048
19115,7.899498
19116,7.649842
19119,7.541315
19120,7.765504
19123,7.306999
19126,7.4921
19128,7.59624
19131,7.652441
19132,7.870804
19135,7.634715
19136,7.536165
19141,7.46329
19142,7.23709
19146,7.615094
19148,7.147692
19151,7.399532
19156,6.980864
19157,7.433462
19158,7.815376
19159,7.546081
19163,7.2209
19164,7.56856
19165,7.852374
19169,7.842176
19171,7.320502
19178,7.807648
19179,8.155872
19180,7.679724
19181,7.161639
19184,7.315907
19185,7.02886
19186,7.572427
19189,7.742621
19192,7.63902
19200,7.32524
19201,7.746557
19202,7.536536
19206,7.577387
19207,7.156977
19215,7.282454
19220,7.418307
19221,7.471522
19225,7.292888
19230,7.65527
19231,6.792884
19234,7.6082
19235,7.109396
19238,7.051834
19240,7.856596
19242,7.397729
19244,7.319553
19247,7.264236
19251,7.254862
19258,7.581652
19261,7.170678
19262,7.324496
19264,7.396332
19266,6.745892
19267,7.558218
19272,7.652856
19274,7.545303
19277,7.760452
19279,7.121088
19280,7.494824
19282,7.36533
19283,7.673111
19285,7.115232
19286,7.577584
19288,7.604685
19295,7.805135
19299,7.237888
19302,7.398369
19303,7.28053
19308,7.55953
19313,7.913568
19314,7.189182
19317,7.094752
19318,7.500396
19321,7.005446
19323,7.438695
19330,7.55933
19334,7.447779
19335,7.174682
19339,7.504244
19341,7.569762
19342,7.738244
19345,7.540992
19348,7.1325
19349,7.264393
19351,7.339752
19352,7.560656
19356,7.718815
19358,7.055654
19362,7.546065
19364,7.631398
19368,7.362009
19370,7.264952
19374,7.266472
19376,7.485192
19377,7.54219
19378,7.765997
19387,7.07918
19389,7.838972
19390,7.575771
19391,7.873905
19395,7.10851
19396,7.454704
19397,7.46401
19399,7.545843
19402,7.204829
19403,7.42735
19404,7.763757
19407,7.998188
19410,7.792004
19412,7.593278
19413,7.470816
19415,7.778896
19426,7.49361
19430,7.542735
19432,7.403212
19435,7.24662
19437,7.788458
19443,7.410272
19445,7.119018
19446,7.772452
19451,7.613694
19453,7.579331
19456,7.452904
19457,7.613242
19470,7.657193
19471,7.500835
19472,7.623472
19473,7.474282
19475,7.647454
19476,7.705594
19478,7.125651
19480,7.337626
19486,7.744996
19487,7.911591
19489,7.736674
19491,7.841454
19495,7.483949
19496,7.879369
19497,8.130292
19500,7.792386
19502,7.314624
19505,7.363684
19506,7.22807
19507,7.80142
19511,7.599028
19512,7.296222
19518,7.590582
19519,7.34903
19522,7.498474
19525,7.42468
19526,7.328534
19529,7.182268
19533,8.163394
19534,7.542022
19536,7.411714
19541,7.392252
19542,7.63726
19544,7.143774
19545,7.128533
19546,7.413284
19549,7.345548
19552,6.631793
19556,7.037833
19557,7.492518
19565,7.815243
19566,7.34674
19567,7.094106
19568,7.407532
19569,7.847614
19570,7.050024
19575,8.154372
19576,7.493363
19581,7.895083
19589,7.37095
19590,6.782707
19592,7.820844
19593,7.890301
19595,7.191883
19598,7.543758
19601,7.226619
19605,7.733806
19615,7.922272
19618,7.57824
19621,7.511042
19626,7.332923
19631,8.028476
19632,7.404849
19636,7.325384
19643,8.021658
19644,7.291392
19645,7.402763
19646,7.770403
19648,7.486249
19649,8.02712
19650,7.542954
19653,7.160878
19654,8.20435
19655,7.209618
19656,7.375928
19658,7.60975
19664,7.722265
19665,7.497512
19666,7.420671
19667,7.21944
19668,7.162006
19674,7.254387
19676,7.646168
19678,7.375302
19682,7.112834
19686,7.241234
19687,7.095556
19692,7.609738
19697,7.171888
19699,7.561088
19701,7.20856
19704,7.572104
19705,7.182264
19709,7.51444
19716,7.220866
19717,7.253668
19722,7.944065
19724,7.400032
19725,8.0231
19726,7.917724
19727,6.760548
19730,7.427594
19732,7.373356
19736,7.640174
19737,7.195554
